,Source,Dest,Number of SP,SP length,Disparity
906,24,31,3,4,0.5
907,24,32,96,6,0.5725877192982474
908,24,33,5,4,0.5
909,24,34,39,5,0.5487179487179508
910,24,35,1,3,0.0
911,24,36,3,5,0.4000000000000001
912,24,37,23,5,0.5351778656126475
913,24,38,1,3,0.0
914,24,39,1,4,0.0
915,24,40,45,5,0.551313131313136
916,24,41,1,3,0.0
917,24,42,7,4,0.5
918,24,43,39,5,0.5487179487179508
919,24,44,1,1,0.0
920,24,45,6,4,0.5
921,24,46,101,6,0.5879537953795315
922,24,47,25,5,0.5393333333333321
923,24,48,23,5,0.5351778656126475
924,24,49,3,4,0.5
925,25,26,4,5,0.39999999999999997
926,25,27,1,1,0.0
927,25,28,4,4,0.5
928,25,29,3,2,1.0
929,25,30,3,3,0.6666666666666666
930,25,31,4,2,1.0
931,25,32,96,4,0.8588815789473684
932,25,33,5,2,1.0
933,25,34,39,3,0.9145299145299131
934,25,35,1,1,0.0
935,25,36,4,3,0.6666666666666669
936,25,37,24,3,0.8925120772946847
937,25,38,1,1,0.0
938,25,39,1,2,0.0
939,25,40,47,3,0.9226025285229684
940,25,41,1,1,0.0
941,25,42,8,2,1.0
942,25,43,39,3,0.9145299145299131
943,25,44,1,2,0.0
944,25,45,6,2,1.0
945,25,46,106,4,0.8850853548966756
946,25,47,27,3,0.9040835707502377
947,25,48,24,3,0.8925120772946847
948,25,49,3,2,1.0
949,26,27,1,4,0.0
950,26,28,1,2,0.0
951,26,29,3,5,0.4000000000000001
952,26,30,2,6,0.33333333333333337
953,26,31,1,4,0.0
954,26,32,58,7,0.4791288566243217
955,26,33,5,5,0.39999999999999997
956,26,34,23,6,0.44795783926218646
957,26,35,3,5,0.4000000000000001
958,26,36,1,2,0.0
959,26,37,22,6,0.45021645021644974
960,26,38,1,4,0.0
961,26,39,1,4,0.0
962,26,40,34,6,0.45811051693404725
963,26,41,3,5,0.4000000000000001
964,26,42,7,5,0.4000000000000001
965,26,43,25,6,0.453333333333333
966,26,44,3,6,0.3333333333333333
967,26,45,3,5,0.4000000000000001
968,26,46,2,6,0.33333333333333337
969,26,47,25,6,0.4549999999999998
970,26,48,22,6,0.45021645021644974
971,26,49,1,5,0.0
972,27,28,1,3,0.0
973,27,29,1,1,0.0
974,27,30,1,2,0.0
975,27,31,1,1,0.0
976,27,32,16,3,0.8666666666666675
977,27,33,1,1,0.0
978,27,34,6,2,1.0
979,27,35,1,1,0.0
980,27,36,1,2,0.0
981,27,37,4,2,1.0
982,27,38,1,1,0.0
983,27,39,6,2,1.0
984,27,40,8,2,1.0
985,27,41,1,1,0.0
986,27,42,1,1,0.0
987,27,43,6,2,1.0
988,27,44,1,2,0.0
989,27,45,1,1,0.0
990,27,46,18,3,0.8779956427015253
991,27,47,5,2,1.0
992,27,48,4,2,1.0
993,27,49,9,2,1.0
994,28,29,3,4,0.5
995,28,30,2,5,0.4
996,28,31,1,3,0.0
997,28,32,58,6,0.5589836660617032
998,28,33,5,4,0.5
999,28,34,23,5,0.5375494071146238
1000,28,35,3,4,0.5
1001,28,36,1,1,0.0
1002,28,37,22,5,0.5402597402597394
1003,28,38,1,3,0.0
1004,28,39,1,3,0.0
1005,28,40,34,5,0.5497326203208548
1006,28,41,3,4,0.5
1007,28,42,7,4,0.5
1008,28,43,25,5,0.5439999999999992
1009,28,44,3,5,0.4000000000000001
1010,28,45,3,4,0.5
1011,28,46,2,5,0.4
1012,28,47,25,5,0.5459999999999986
1013,28,48,22,5,0.5402597402597394
1014,28,49,1,4,0.0
1015,29,30,3,2,1.0
1016,29,31,4,2,1.0
1017,29,32,13,3,0.8675213675213675
1018,29,33,7,2,1.0
1019,29,34,3,2,1.0
1020,29,35,4,2,1.0
1021,29,36,3,3,0.6666666666666666
1022,29,37,4,2,1.0
1023,29,38,4,2,1.0
1024,29,39,1,2,0.0
1025,29,40,1,1,0.0
1026,29,41,4,2,1.0
1027,29,42,1,1,0.0
1028,29,43,4,2,1.0
1029,29,44,2,3,0.6666666666666667
1030,29,45,1,1,0.0
1031,29,46,1,2,0.0
1032,29,47,1,1,0.0
1033,29,48,4,2,1.0
1034,29,49,2,2,1.0
1035,30,31,8,3,0.7857142857142857
1036,30,32,1,1,0.0
1037,30,33,8,2,1.0
1038,30,34,1,1,0.0
1039,30,35,48,3,0.925531914893614
1040,30,36,2,4,0.5
1041,30,37,1,1,0.0
1042,30,38,56,3,0.9300865800865837
1043,30,39,29,3,0.8916256157635485
1044,30,40,1,1,0.0
1045,30,41,37,3,0.9134134134134123
1046,30,42,6,2,1.0
1047,30,43,1,1,0.0
1048,30,44,3,4,0.5
1049,30,45,7,2,1.0
1050,30,46,3,2,1.0
1051,30,47,1,1,0.0
1052,30,48,1,1,0.0
1053,30,49,3,2,1.0
1054,31,32,100,4,0.8527272727272728
1055,31,33,6,2,1.0
1056,31,34,35,3,0.905882352941178
1057,31,35,4,2,1.0
1058,31,36,1,2,0.0
1059,31,37,1,2,0.0
1060,31,38,1,1,0.0
1061,31,39,1,1,0.0
1062,31,40,1,2,0.0
1063,31,41,4,2,1.0
1064,31,42,1,1,0.0
1065,31,43,39,3,0.9100314889788553
1066,31,44,3,3,0.6666666666666666
1067,31,45,4,2,1.0
1068,31,46,6,3,0.7999999999999997
1069,31,47,1,2,0.0
1070,31,48,1,2,0.0
1071,31,49,2,2,1.0
1072,32,33,2,2,1.0
1073,32,34,1,1,0.0
1074,32,35,14,3,0.8498168498168499
1075,32,36,58,5,0.6707803992740411
1076,32,37,6,2,1.0
1077,32,38,16,3,0.8500000000000008
1078,32,39,5,3,0.8000000000000002
1079,32,40,4,2,1.0
1080,32,41,10,3,0.8444444444444443
1081,32,42,42,3,0.9059233449477315
1082,32,43,1,1,0.0
1083,32,44,96,5,0.6871052631579018
1084,32,45,3,2,1.0
1085,32,46,13,3,0.8589743589743588
1086,32,47,2,2,1.0
1087,32,48,4,2,1.0
1088,32,49,2,2,1.0
1089,33,34,1,1,0.0
1090,33,35,1,1,0.0
1091,33,36,5,3,0.6666666666666669
1092,33,37,1,1,0.0
1093,33,38,1,1,0.0
1094,33,39,1,1,0.0
1095,33,40,1,1,0.0
1096,33,41,10,2,1.0
1097,33,42,1,1,0.0
1098,33,43,1,1,0.0
1099,33,44,5,3,0.6666666666666669
1100,33,45,1,1,0.0
1101,33,46,4,2,1.0
1102,33,47,1,1,0.0
1103,33,48,1,1,0.0
1104,33,49,1,1,0.0
1105,34,35,6,2,1.0
1106,34,36,23,4,0.6719367588932806
1107,34,37,1,1,0.0
1108,34,38,7,2,1.0
1109,34,39,2,2,1.0
1110,34,40,1,1,0.0
1111,34,41,4,2,1.0
1112,34,42,12,2,1.0
1113,34,43,1,1,0.0
1114,34,44,39,4,0.6858974358974359
1115,34,45,1,1,0.0
1116,34,46,2,2,1.0
1117,34,47,10,2,1.0
1118,34,48,1,1,0.0
1119,34,49,1,1,0.0
1120,35,36,3,3,0.6666666666666666
1121,35,37,3,2,1.0
1122,35,38,1,1,0.0
1123,35,39,3,2,1.0
1124,35,40,6,2,1.0
1125,35,41,1,1,0.0
1126,35,42,1,1,0.0
1127,35,43,6,2,1.0
1128,35,44,1,2,0.0
1129,35,45,1,1,0.0
1130,35,46,13,3,0.8589743589743588
1131,35,47,3,2,1.0
1132,35,48,3,2,1.0
1133,35,49,1,1,0.0
1134,36,37,22,4,0.6753246753246753
1135,36,38,1,2,0.0
1136,36,39,1,2,0.0
1137,36,40,34,4,0.6871657754010695
1138,36,41,3,3,0.6666666666666666
1139,36,42,7,3,0.6666666666666665
1140,36,43,25,4,0.68
1141,36,44,3,4,0.5
1142,36,45,3,3,0.6666666666666666
1143,36,46,2,4,0.5
1144,36,47,25,4,0.6825
1145,36,48,22,4,0.6753246753246753
1146,36,49,1,3,0.0
1147,37,38,4,2,1.0
1148,37,39,4,2,1.0
1149,37,40,1,1,0.0
1150,37,41,2,2,1.0
1151,37,42,1,1,0.0
1152,37,43,1,1,0.0
1153,37,44,23,4,0.6689723320158103
1154,37,45,11,2,1.0
1155,37,46,1,1,0.0
1156,37,47,1,1,0.0
1157,37,48,1,1,0.0
1158,37,49,8,2,1.0
1159,38,39,1,1,0.0
1160,38,40,7,2,1.0
1161,38,41,1,1,0.0
1162,38,42,1,1,0.0
1163,38,43,7,2,1.0
1164,38,44,1,2,0.0
1165,38,45,1,1,0.0
1166,38,46,19,3,0.8771929824561399
1167,38,47,4,2,1.0
1168,38,48,4,2,1.0
1169,38,49,1,1,0.0
1170,39,40,4,2,1.0
1171,39,41,2,2,1.0
1172,39,42,1,1,0.0
1173,39,43,3,2,1.0
1174,39,44,1,3,0.0
1175,39,45,4,2,1.0
1176,39,46,1,2,0.0
1177,39,47,4,2,1.0
1178,39,48,4,2,1.0
1179,39,49,5,2,1.0
1180,40,41,5,2,1.0
1181,40,42,1,1,0.0
1182,40,43,1,1,0.0
1183,40,44,45,4,0.6891414141414142
1184,40,45,1,1,0.0
1185,40,46,4,2,1.0
1186,40,47,1,1,0.0
1187,40,48,1,1,0.0
1188,40,49,11,2,1.0
1189,41,42,1,1,0.0
1190,41,43,4,2,1.0
1191,41,44,1,2,0.0
1192,41,45,1,1,0.0
1193,41,46,8,3,0.8095238095238096
1194,41,47,2,2,1.0
1195,41,48,2,2,1.0
1196,41,49,9,2,1.0
1197,42,43,14,2,1.0
1198,42,44,7,3,0.6666666666666665
1199,42,45,1,1,0.0
1200,42,46,4,2,1.0
1201,42,47,1,1,0.0
1202,42,48,1,1,0.0
1203,42,49,1,1,0.0
1204,43,44,39,4,0.6858974358974359
1205,43,45,1,1,0.0
1206,43,46,4,2,1.0
1207,43,47,1,1,0.0
1208,43,48,1,1,0.0
1209,43,49,1,1,0.0
1210,44,45,6,3,0.6666666666666666
1211,44,46,101,5,0.7055445544554678
1212,44,47,25,4,0.6741666666666667
1213,44,48,23,4,0.6689723320158103
1214,44,49,3,3,0.6666666666666666
1215,45,46,39,3,0.9001349527665287
1216,45,47,9,2,1.0
1217,45,48,10,2,1.0
1218,45,49,1,1,0.0
1219,46,47,1,1,0.0
1220,46,48,1,1,0.0
1221,46,49,1,2,0.0
1222,47,48,1,1,0.0
1223,47,49,7,2,1.0
1224,48,49,8,2,1.0
